trip_id,driver_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_218,driver_36,2025-07-09 22:34:35,2025-07-09 23:09:35,75 Mint Parkway,,17.71,completed
trip_219,driver_4,2025-07-09 22:25:00,2025-07-09 22:41:00,1004 Butte Rapids,520 Mckinnon Rapids,41.69,completed
trip_220,driver_17,2025-07-09 22:39:53,2025-07-09 23:32:53,533 Legion Of Honor Extension,365 Eagle Row,42.99,completed
trip_221,driver_19,2025-07-09 22:16:00,2025-07-09 23:10:00,663 Chattanooga Estate,828 Le Conte Plaza,16.35,completed
trip_222,driver_40,2025-07-09 22:37:45,2025-07-09 22:54:45,672 Dearborn Annex,81 Uranus Creek,17.29,cancelled
trip_223,driver_43,2025-07-09 22:34:22,2025-07-09 22:49:22,1170 Fayette Field,1033 Fillmore Canyon,30.18,completed
trip_224,driver_5,2025-07-09 22:48:57,2025-07-09 23:42:57,553 San Fernando Route,499 Owens Extension,29.02,completed
trip_225,driver_32,2025-07-09 22:58:49,2025-07-09 23:54:49,370 Lomita Mall,981 Fitzgerald Garden,39.9,completed
trip_226,driver_12,2025-07-09 22:05:30,2025-07-09 22:45:30,650 Torney Street,429 Sloan Motorway,27.43,completed
trip_227,driver_25,2025-07-09 22:10:52,2025-07-09 23:08:52,1020 Massachusetts Heights,190 Webster Arcade,43.08,completed
trip_228,driver_25,2025-07-09 22:14:22,2025-07-09 23:11:22,32 Alert Bridge,926 Western Shore Square,21.35,completed
trip_229,driver_7,2025-07-09 22:17:09,2025-07-09 22:44:09,1256 Vista Verde Court,1165 Hernandez Pine,33.56,completed
trip_230,driver_44,2025-07-09 22:43:20,2025-07-09 23:40:20,317 De Soto Plaza,866 Marview Lane,6.96,completed
trip_231,driver_11,2025-07-09 21:50:50,2025-07-09 22:42:50,487 Chaves Ferry,344 Imperial Path,16.69,completed
trip_232,driver_22,2025-07-09 21:51:36,2025-07-09 22:34:36,1225 Park Hill Station,647 Appleton Bridge,,cancelled
trip_233,driver_42,2025-07-09 21:11:35,2025-07-09 22:00:35,271 Kern Walk,196 Cadell Bypass,,completed
trip_234,driver_5,2025-07-09 21:00:21,2025-07-09 21:58:21,442 Eighth Manor,98 Rodgers Park,41.08,completed
trip_235,driver_34,2025-07-09 21:54:03,2025-07-09 22:47:03,755 Fontinella Circle,793 Edgemont Heights,33.92,completed
trip_236,driver_35,2025-07-09 21:15:02,2025-07-09 21:49:02,919 Gorgas Terrace,1252 Brumiss Parkway,7.28,cancelled
trip_237,driver_4,2025-07-09 21:27:19,2025-07-09 21:33:19,1352 Ver Mehr Manor,894 Cecilia Alley,7.03,completed
trip_238,driver_21,2025-07-09 21:27:22,2025-07-09 22:14:22,144 Broad Pike,1165 El Camino Del Mar Garden,12.9,completed
trip_239,driver_29,2025-07-09 21:31:13,2025-07-09 22:01:13,912 Pinehurst Estate,868 West Crystal Cove Walk,40.53,completed
trip_240,driver_4,2025-07-09 21:02:04,2025-07-09 21:24:04,1264 Richards Street,6 Salinas Court,17.96,completed
trip_241,driver_46,2025-07-09 21:45:56,2025-07-09 22:02:56,,800 Galvez Center,,completed
trip_242,driver_44,2025-07-09 21:34:17,2025-07-09 21:47:17,173 Byron Square,373 Daggett Hills,12.51,completed
trip_243,driver_31,2025-07-09 21:21:59,2025-07-09 21:31:59,620 Automobile Estate,428 Bob Kaufman Glen,26.42,completed
trip_244,driver_6,2025-07-09 21:09:03,2025-07-09 22:03:03,104 Amber Road,735 El Sereno Alley,,cancelled
trip_245,driver_47,2025-07-09 21:38:41,2025-07-09 22:03:41,1081 Locust Row,1181 Vista Terrace,30.72,completed
trip_246,driver_25,2025-07-09 21:04:06,2025-07-09 21:13:06,121 Manseau Park,,19.01,completed
trip_247,driver_23,2025-07-09 21:50:25,2025-07-09 22:17:25,290 Dorantes Highway,1044 Evergreen Crossing,24.41,completed
trip_248,driver_30,2025-07-09 21:01:56,2025-07-09 21:26:56,370 Restani Drive,928 Steuart Hill,46.63,completed
trip_249,driver_32,2025-07-09 21:56:48,2025-07-09 22:41:48,297 Ardath Grove,808 Saul Viaduct,23.89,completed
trip_250,driver_11,2025-07-09 21:58:51,2025-07-09 22:18:51,573 Williar Mews,471 Carmel Pass,27.94,completed
trip_251,driver_50,2025-07-09 21:12:02,2025-07-09 21:26:02,1286 Arlington Road,304 Dodge Heights,25.44,completed
trip_252,driver_23,2025-07-09 21:44:31,2025-07-09 21:54:31,157 Pemberton Freeway,640 Orsi Trail,42.42,completed
trip_253,driver_19,2025-07-09 21:19:33,2025-07-09 21:53:33,1013 Greenspring Lake,657 Cerritos Hill,10.86,completed
trip_254,driver_19,2025-07-09 21:18:39,2025-07-09 21:32:39,364 Lottie Bennett Arcade,479 Hudson Manor,21.43,completed
trip_255,driver_22,2025-07-09 21:07:04,2025-07-09 22:07:04,486 Dunnes Point,86 Everglade Grove,23.97,completed
trip_256,driver_30,2025-07-09 21:45:16,2025-07-09 22:35:16,606 Hardie Ranch,123 Peters Trail,25.79,completed
trip_257,driver_44,2025-07-09 21:37:54,2025-07-09 22:25:54,301 Chinook Lake,652 Vista Bridge,16.59,completed
trip_258,driver_30,2025-07-09 21:22:35,2025-07-09 22:13:35,127 Petrarch Estate,292 Concord Run,11.95,completed
trip_259,driver_20,2025-07-09 21:41:25,2025-07-09 22:34:25,1048 Howard Boulevard,389 Columbia Square Avenue,9.28,completed
trip_260,driver_7,2025-07-09 21:18:57,2025-07-09 21:58:57,341 Waverly Loop,1191 Homer Alley,32.66,completed
trip_261,driver_39,2025-07-09 21:52:44,2025-07-09 22:14:44,806 Rossi Expressway,1361 Fernandez Stravenue,11.09,completed
trip_262,driver_1,2025-07-09 21:48:35,2025-07-09 22:40:35,469 Whitecliff Trace,820 Trumbull Court,43.16,completed
trip_263,driver_12,2025-07-09 21:06:18,2025-07-09 21:29:18,1296 Clarkson Street,999 Byxbee Turnpike,26.77,completed
trip_264,driver_24,2025-07-09 21:21:47,2025-07-09 21:27:47,276 South Van Ness Highway,770 Richardson Path,35.22,completed
trip_265,driver_13,2025-07-09 21:58:23,2025-07-09 22:19:23,1003 Ney Hill,1197 Vicksburg Bridge,48.11,completed
trip_266,driver_49,2025-07-09 21:48:53,2025-07-09 22:47:53,139 Piper Hills,684 Crestmont Glen,23.68,completed
trip_267,driver_44,2025-07-09 21:08:30,2025-07-09 21:26:30,159 Carolina Street,333 Harrison Loop,38.78,completed
trip_268,driver_33,2025-07-09 21:58:02,2025-07-09 22:33:02,378 Legion Of Honor Point,755 Rizal Extension,16.3,completed
trip_269,driver_16,2025-07-09 21:46:48,2025-07-09 22:08:48,1140 Exchange Highway,,6.87,completed
trip_270,driver_4,2025-07-09 21:40:40,2025-07-09 21:50:40,850 Charlton Junction,25 Borica Viaduct,10.89,completed
trip_271,driver_29,2025-07-09 21:03:31,2025-07-09 21:31:31,1172 Revere Route,1201 Farallones Turnpike,31.06,completed
trip_272,driver_5,2025-07-09 21:28:46,2025-07-09 21:46:46,1141 Sharp Parkway,170 Cadell Mews,22.24,completed
trip_273,driver_49,2025-07-09 21:46:33,2025-07-09 22:35:33,330 Concord Annex,632 Fair Street,,completed
trip_274,driver_47,2025-07-09 21:23:57,2025-07-09 21:55:57,137 Paul Point,495 Ingerson Crescent,30.62,completed
trip_275,driver_25,2025-07-09 21:59:49,2025-07-09 22:46:49,1106 Del Sur Alley,183 Olmstead Canyon,17.59,completed
trip_276,driver_3,2025-07-09 21:48:27,2025-07-09 22:33:27,462 Reuel Alley,1262 El Camino Del Mar Stravenue,37.5,in_progress
trip_277,driver_10,2025-07-09 21:14:50,2025-07-09 22:03:50,86 Reuel Pass,1295 Westmoorland Junction,36.11,completed
trip_278,driver_16,2025-07-09 21:12:22,2025-07-09 21:49:22,613 Dartmouth Bend,793 Crestmont Park,19.12,completed
trip_279,driver_41,2025-07-09 21:14:53,2025-07-09 22:03:53,782 Webster Loop,694 Jennifer Road,20.19,completed
trip_280,driver_25,2025-07-09 21:14:54,2025-07-09 21:59:54,29 Acme Trace,535 Osceola Crescent,46.58,completed
trip_281,driver_38,2025-07-09 21:47:04,2025-07-09 22:20:04,745 Rae Route,,44.88,completed
trip_282,driver_24,2025-07-09 21:23:17,2025-07-09 21:32:17,1329 Oak Grove Station,1150 Spreckels Lake Drive,34.95,completed
trip_283,driver_18,2025-07-09 21:06:37,2025-07-09 21:45:37,706 Fortuna Circle,766 Willow Lodge,44.04,completed
trip_284,driver_37,2025-07-09 21:21:03,2025-07-09 21:39:03,928 Lillian Motorway,9 Silverview Route,,cancelled
trip_285,driver_2,2025-07-09 21:08:48,2025-07-09 21:49:48,873 Magnolia Bend,1326 Fell Access Square,49.97,completed
trip_286,driver_7,2025-07-09 21:24:04,2025-07-09 22:24:04,1346 Harper Heights,205 Sunrise Crescent,44.8,completed
trip_287,driver_31,2025-07-09 21:34:28,2025-07-09 21:56:28,266 Waterville Route,834 Forest Hill Street,33.09,completed
trip_288,driver_28,2025-07-09 21:54:33,2025-07-09 22:11:33,8 Manchester Road,428 Timothy Pflueger Stravenue,36.81,completed
trip_289,driver_21,2025-07-09 21:29:30,2025-07-09 21:42:30,364 Sutro Heights Mall,734 Armistead Heights,23.93,completed
trip_290,driver_10,2025-07-09 21:59:59,2025-07-09 22:18:59,1150 Jack Balestreri Circle,24 Pelton Freeway,34.68,completed
trip_291,driver_42,2025-07-09 21:51:28,2025-07-09 22:42:28,359 Saroyan Expressway,1313 Judson Arcade,28.5,completed
trip_292,driver_49,2025-07-09 21:35:50,2025-07-09 22:35:50,1222 Jade Mews,141 Western Shore Lane,15.42,completed
trip_293,driver_17,2025-07-09 21:42:15,2025-07-09 22:03:15,261 Mission Rock Gardens,674 Bryn Mahr Shore,40.07,completed
trip_294,driver_11,2025-07-09 21:00:23,2025-07-09 21:20:23,928 Sycamore Pine,1237 Oceanview Highway,15.09,completed
trip_295,driver_20,2025-07-09 21:41:37,2025-07-09 21:50:37,229 Auburn Pike,25 Alhambra Bypass,28.34,completed
trip_296,driver_15,2025-07-09 21:49:08,2025-07-09 21:54:08,77 Clara Field,909 Portal Avenue,13.92,completed
trip_297,driver_35,2025-07-09 21:03:41,2025-07-09 21:42:41,379 Winding Avenue,602 Spear Crossing,22.89,completed
trip_298,driver_44,2025-07-09 21:39:31,2025-07-09 22:21:31,990 Locksley Cove,819 Ignacio Boulevard,37.34,completed
trip_299,driver_34,2025-07-09 21:51:52,2025-07-09 22:47:52,604 Dehon Road,187 Marengo Walk,45.55,completed
trip_300,driver_33,2025-07-09 21:22:17,2025-07-09 21:44:17,856 Trinity Field,249 Funston Street,21.22,completed
trip_301,driver_8,2025-07-09 21:50:55,2025-07-09 22:38:55,199 Tevis Trace,,49.32,completed
trip_302,driver_25,2025-07-09 21:20:46,2025-07-09 22:04:46,379 Castle Motorway,53 Grenard Bridge,42.1,completed
trip_303,driver_12,2025-07-09 21:51:19,2025-07-09 22:13:19,1262 Rosella Ferry,830 Pueblo Loop,8.97,completed
trip_304,driver_8,2025-07-09 21:15:17,2025-07-09 21:26:17,1279 Turk Murphy Canyon,311 Congo Run,,completed
trip_305,driver_26,2025-07-09 21:17:19,2025-07-09 21:44:19,348 Dirk Dirksen Crossing,976 Dawnview Expressway,49.51,completed
trip_306,driver_22,2025-07-09 21:20:04,2025-07-09 22:10:04,98 Sumner Garden,651 Encinal Heights,33.35,completed
trip_307,driver_29,2025-07-09 21:58:11,2025-07-09 22:38:11,574 Treasury Mall,206 Sampson Bridge,15.0,completed
trip_308,driver_50,2025-07-09 20:50:30,2025-07-09 21:50:30,317 Cervantes Landing,446 Spring Valley Park,34.02,completed
trip_309,driver_31,2025-07-09 20:12:12,2025-07-09 20:24:12,982 San Diego Gardens,1092 Telegraph Arcade,36.66,completed
trip_310,driver_9,2025-07-09 20:26:46,2025-07-09 21:05:46,1342 Soule Extension,1077 Gene Friend Bayou,40.38,completed
trip_311,driver_5,2025-07-09 20:05:47,2025-07-09 20:52:47,1253 Chain Of Lakes Walk,400 Caine Bridge,47.06,completed
trip_312,driver_20,2025-07-09 20:16:43,2025-07-09 21:10:43,577 Jefferson Boulevard,595 Dukes Glen,44.99,completed
trip_313,driver_17,2025-07-09 20:48:43,2025-07-09 21:22:43,1393 Flournoy Mall,441 Corona Run,,cancelled
trip_314,driver_27,2025-07-09 20:57:14,2025-07-09 21:51:14,135 Berwick Trace,1208 Joice Boulevard,25.38,completed
trip_315,driver_34,2025-07-09 20:52:21,2025-07-09 21:30:21,697 California Boulevard,481 Blackstone Extension,17.64,completed
trip_316,driver_17,2025-07-09 20:41:51,2025-07-09 20:49:51,1341 Almaden Bridge,1288 Mckinley Trail,9.95,completed
trip_317,driver_41,2025-07-09 20:11:47,2025-07-09 20:31:47,36 Olympia Heights,1030 Macarthur Crossing,22.33,completed
trip_318,driver_3,2025-07-09 20:29:47,2025-07-09 20:55:47,52 Entrada Drive,917 Arguello Square,44.87,completed
trip_319,driver_32,2025-07-09 20:44:02,2025-07-09 21:44:02,35 Cayuga Lane,1367 Russia Junction,45.57,completed
trip_320,driver_30,2025-07-09 20:32:09,2025-07-09 21:19:09,685 Fountain Green,519 Gladeview Extension,32.91,completed
trip_321,driver_11,2025-07-09 20:36:24,2025-07-09 21:07:24,1090 Illinois Cove,1269 Vernon Rapids,11.45,completed
trip_322,driver_15,2025-07-09 20:46:27,2025-07-09 21:01:27,860 Olmstead Ferry,293 Moore Path,10.46,completed
trip_323,driver_15,2025-07-09 20:34:31,2025-07-09 21:25:31,290 Winn Drive,316 Transbay Hump Spur,25.16,completed
trip_324,driver_13,2025-07-09 20:56:53,2025-07-09 21:28:53,992 Palm Canyon,1291 Shrader Freeway,45.9,completed
trip_325,driver_13,2025-07-09 20:21:26,2025-07-09 20:30:26,264 Camp Rapids,679 Morningside Terrace,39.41,completed
trip_326,driver_24,2025-07-09 20:28:04,2025-07-09 20:36:04,337 Lester Gardens,1238 Blandy Ranch,18.13,completed
trip_327,driver_39,2025-07-09 20:58:09,2025-07-09 21:25:09,316 Oak Park Gardens,1369 Orange Point,5.41,completed
trip_328,driver_35,2025-07-09 20:55:16,2025-07-09 21:40:16,84 Goettingen Pine,569 Hale Street,37.47,completed
trip_329,driver_28,2025-07-09 20:00:29,2025-07-09 20:09:29,678 Severn Garden,728 Ecker Canyon,9.03,completed
trip_330,driver_22,2025-07-09 20:36:16,2025-07-09 21:13:16,758 Harrison Arcade,317 Dow Cove,32.36,completed
trip_331,driver_10,2025-07-09 20:54:48,2025-07-09 21:19:48,227 Mcdonald Bend,65 Nob Hill Road,18.29,completed
trip_332,driver_26,2025-07-09 20:57:33,2025-07-09 21:24:33,640 Encinal Motorway,582 Westgate Arcade,8.69,completed
trip_333,driver_7,2025-07-09 20:43:23,2025-07-09 21:32:23,101 Tocoloma Walk,398 Starr King Lane,,cancelled
trip_334,driver_44,2025-07-09 20:35:46,2025-07-09 21:14:46,,1285 Annapolis Ferry,15.87,completed
trip_335,driver_32,2025-07-09 20:04:48,2025-07-09 20:12:48,292 Morningside Hills,1022 Kirkwood Extension,21.23,completed
trip_336,driver_1,2025-07-09 20:38:13,2025-07-09 21:09:13,1125 Cadell Lodge,853 Sibley Run,6.54,completed
trip_337,driver_39,2025-07-09 20:01:41,2025-07-09 21:00:41,146 Diamond Cove Annex,249 Jersey Glen,9.11,completed
trip_338,driver_17,2025-07-09 20:25:50,2025-07-09 20:52:50,1042 Kansas Station,722 Wallen Trace,32.53,completed
trip_339,driver_45,2025-07-09 20:23:19,2025-07-09 21:21:19,1291 Nancy Pelosi Extension,1008 Reardon Highway,9.11,completed
trip_340,driver_33,2025-07-09 20:27:28,2025-07-09 21:13:28,1261 Shore View Loop,1282 Gonzalez Route,38.45,completed
trip_341,driver_28,2025-07-09 20:21:10,2025-07-09 20:47:10,783 Dearborn Arcade,106 Claude Square,22.52,completed
trip_342,driver_27,2025-07-09 20:12:00,2025-07-09 21:06:00,864 King Hills,449 Garcia Heights,31.41,completed
trip_343,driver_38,2025-07-09 20:58:36,2025-07-09 21:17:36,1369 Rosewood Stravenue,111 College Spur,42.59,completed
trip_344,driver_47,2025-07-09 20:55:31,2025-07-09 21:02:31,905 Thomas Mellon Gardens,470 Arkansas Arcade,19.26,completed
trip_345,driver_23,2025-07-09 20:43:54,2025-07-09 21:07:54,473 Lower Fort Mason Bridge,85 Plum Mall,,completed
trip_346,driver_48,2025-07-09 20:38:32,2025-07-09 21:25:32,1360 Sanchez Grove,604 Alta Vista Lake,34.6,completed
trip_347,driver_34,2025-07-09 20:54:23,2025-07-09 21:07:23,290 Bay View Route,124 Caine Shore,9.71,completed
trip_348,driver_1,2025-07-09 20:31:03,2025-07-09 21:19:03,605 Laura Crossing,1280 Saint Charles Spur,19.6,completed
trip_349,driver_48,2025-07-09 20:49:43,2025-07-09 21:26:43,1228 Clarkson Grove,222 Springfield Rapids,49.08,completed
trip_350,driver_48,2025-07-09 20:57:22,2025-07-09 21:30:22,1061 Oak Access Viaduct,711 Malta Boulevard,40.72,cancelled
trip_351,driver_38,2025-07-09 20:15:44,2025-07-09 20:56:44,1056 Delmar Square,14 Bromley Station,42.78,completed
trip_352,driver_50,2025-07-09 20:40:05,2025-07-09 21:07:05,741 Jerrold Station,995 Ramsel Row,18.86,completed
trip_353,driver_48,2025-07-09 20:50:14,2025-07-09 21:16:14,600 Cutler Bayou,409 Cuesta Circle,17.65,completed
trip_354,driver_39,2025-07-09 20:33:18,2025-07-09 21:18:18,886 Main Parkway,706 Lusk Heights,29.92,completed
trip_355,driver_26,2025-07-09 20:40:09,2025-07-09 21:18:09,826 Mclaren Place,671 Bergen Turnpike,42.45,completed
trip_356,driver_32,2025-07-09 20:25:41,2025-07-09 20:51:41,983 Sternberg Alley,284 Lester Lake,47.22,completed
trip_357,driver_40,2025-07-09 20:55:10,2025-07-09 21:02:10,191 Holyoke Path,133 Prague Station,31.73,completed
trip_358,driver_17,2025-07-09 20:56:46,2025-07-09 21:36:46,317 Hillside Boulevard,664 Emmett Trace,18.26,completed
trip_359,driver_19,2025-07-09 20:51:14,2025-07-09 21:16:14,199 Wood Garden,434 Meade Rapids,25.74,completed
trip_360,driver_20,2025-07-09 20:15:34,2025-07-09 21:14:34,40 Baltimore Cove,449 Vermont Bayou,28.68,completed
trip_361,driver_48,2025-07-09 20:26:33,2025-07-09 20:39:33,1168 Miles Parkway,909 Briarcliff Rapids,,completed
trip_362,driver_26,2025-07-09 20:25:05,2025-07-09 21:19:05,939 Carolina Mall,660 Beach Hills,16.35,completed
trip_363,driver_3,2025-07-09 20:04:55,2025-07-09 20:51:55,961 Coleman Estate,168 Wilde Lodge,24.31,completed
trip_364,driver_42,2025-07-09 20:37:26,2025-07-09 21:27:26,466 Longview Hills,782 Meda Hills,37.87,completed
trip_365,driver_49,2025-07-09 20:53:07,2025-07-09 21:22:07,150 Baldwin Boulevard,732 Corbett Landing,21.44,completed
trip_366,driver_17,2025-07-09 20:48:33,2025-07-09 20:53:33,995 Palo Alto Center,1227 Beverly Route,33.98,completed
trip_367,driver_44,2025-07-09 20:15:42,2025-07-09 20:33:42,845 Flint Mall,311 Beaver Pine,28.02,completed
trip_368,driver_25,2025-07-09 20:38:46,2025-07-09 21:25:46,1109 Reed Loop,1294 Higuera Field,23.13,completed
trip_369,driver_32,2025-07-09 20:07:37,2025-07-09 20:28:37,620 Bayside Parkway,119 Marcela Pass,11.25,completed
trip_370,driver_33,2025-07-09 20:45:13,2025-07-09 21:21:13,677 Kearny Avenue,616 Humboldt Circle,46.74,completed
trip_371,driver_20,2025-07-09 20:30:00,2025-07-09 21:04:00,586 Galindo Green,929 Lincoln Mews,49.0,completed
trip_372,driver_45,2025-07-09 20:33:24,2025-07-09 21:23:24,1352 Laura Loop,748 Essex Field,6.0,completed
trip_373,driver_40,2025-07-09 20:09:19,2025-07-09 21:09:19,1135 Toyon Spur,1044 Glover Spur,,cancelled
trip_374,driver_46,2025-07-09 20:10:02,2025-07-09 21:10:02,1156 Coleridge Motorway,654 Cesar Chavez Walk,24.4,completed
trip_375,driver_32,2025-07-09 20:15:36,2025-07-09 20:41:36,898 Graham Route,237 Todd Bypass,21.87,completed
trip_376,driver_24,2025-07-09 20:16:38,2025-07-09 21:11:38,394 Bruce Highway,47 Cortes Station,,in_progress
trip_377,driver_32,2025-07-09 20:57:27,2025-07-09 21:46:27,626 Cuesta Plaza,725 Battery Safford Road,13.31,completed
trip_378,driver_20,2025-07-09 20:40:59,2025-07-09 21:20:59,428 Heron Park,1349 Saddleback Bayou,12.57,completed
trip_379,driver_48,2025-07-09 20:21:07,2025-07-09 21:13:07,1137 Century Hill,1087 Icehouse Grove,39.0,completed
trip_380,driver_26,2025-07-09 20:50:08,2025-07-09 21:23:08,1036 Dwight Green,460 Bronte Parkway,49.25,completed
trip_381,driver_31,2025-07-09 20:34:00,2025-07-09 20:39:00,522 Heron Grove,100 Fredson Road,37.86,completed
trip_382,driver_36,2025-07-09 20:23:52,2025-07-09 20:58:52,250 South Park Field,836 Elsie Bypass,48.96,completed
trip_383,driver_6,2025-07-09 20:36:20,2025-07-09 21:04:20,550 Worcester Drive,376 Rausch Estate,7.02,completed
trip_384,driver_8,2025-07-09 20:09:06,2025-07-09 20:33:06,60 Ora Drive,691 Calgary Avenue,16.96,completed
trip_385,driver_16,2025-07-09 19:05:14,2025-07-09 19:29:14,1058 Pueblo Ferry,529 Mckinley Landing,31.19,completed
trip_386,driver_43,2025-07-09 19:03:20,2025-07-09 19:14:20,1308 Seminole Rapids,707 Conkling Stravenue,49.33,completed
trip_387,driver_28,2025-07-09 19:42:48,2025-07-09 20:42:48,1286 Bernard Station,690 Craut Junction,18.05,completed
trip_388,driver_12,2025-07-09 19:25:13,2025-07-09 20:25:13,240 Loomis Viaduct,486 Mary Teresa Green,35.47,completed
trip_389,driver_50,2025-07-09 19:30:29,2025-07-09 19:41:29,44 Skyview Crescent,32 Ottawa Lane,7.08,completed
trip_390,driver_8,2025-07-09 19:20:17,2025-07-09 20:06:17,,,22.47,completed
trip_391,driver_15,2025-07-09 19:22:29,2025-07-09 19:35:29,588 San Marcos Bypass,1142 Andrew Turnpike,12.4,completed
trip_392,driver_41,2025-07-09 19:44:44,2025-07-09 20:34:44,951 Archer Pike,489 Keystone Lane,21.35,completed
trip_393,driver_33,2025-07-09 19:13:23,2025-07-09 19:47:23,108 Gloria Heights,1035 Hodges Lodge,18.62,completed
trip_394,driver_26,2025-07-09 19:48:07,2025-07-09 19:59:07,,196 Imperial Annex,41.79,completed
trip_395,driver_36,2025-07-09 19:48:47,2025-07-09 20:43:47,180 Stern Grove Cove,1175 Lathrop Center,20.6,completed
trip_396,driver_2,2025-07-09 19:17:36,2025-07-09 19:30:36,48 Clyde Bypass,212 Moreland Creek,29.88,completed
trip_397,driver_17,2025-07-09 19:39:15,2025-07-09 20:31:15,404 Friedell Arcade,867 Phoenix Lane,8.87,completed
trip_398,driver_23,2025-07-09 19:19:21,2025-07-09 19:24:21,1337 Shawnee Crescent,1001 Ocean Vista Arcade,7.97,completed
trip_399,driver_40,2025-07-09 19:10:52,2025-07-09 19:45:52,974 Hahn Viaduct,1239 Temple Square,5.98,completed
trip_400,driver_28,2025-07-09 19:57:55,2025-07-09 20:49:55,1135 Galindo Pike,1010 Federal Garden,11.95,completed
trip_401,driver_44,2025-07-09 19:38:21,2025-07-09 20:29:21,596 Cuesta Parkway,723 Montezuma Expressway,44.8,completed
trip_402,driver_22,2025-07-09 19:25:32,2025-07-09 19:46:32,1117 Laguna Honda Trace,633 Lippard Lake,36.46,completed
trip_403,driver_42,2025-07-09 19:39:21,2025-07-09 19:48:21,802 Hunt Park,32 Excelsior Field,15.21,completed
