trip_id,driver_id,user_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_205,driver_4,user_60,2025-07-10 01:43:53,2025-07-10 02:06:53,1304 Cuesta Freeway,168 Gilman Glen,18.16,completed
trip_206,driver_2,user_72,2025-07-10 00:58:08,2025-07-10 01:51:08,1191 Caselli Bend,1029 Sunview Route,32.66,completed
trip_207,driver_6,user_76,2025-07-10 15:27:16,2025-07-10 15:59:16,48 Ellis Canyon,175 Illinois Road,21.95,completed
trip_208,driver_1,user_59,2025-07-10 08:53:55,2025-07-10 09:21:55,1099 Lamson Cove,847 San Marcos Walk,9.62,completed
trip_209,driver_17,user_49,2025-07-10 17:52:29,2025-07-10 18:38:29,915 Sherman Pine,241 Pollock Hills,47.1,completed
trip_210,driver_13,user_75,2025-07-10 13:48:56,2025-07-10 13:53:56,522 Valerton Boulevard,155 Italy Bayou,41.85,in_progress
trip_211,driver_5,user_72,2025-07-10 15:36:17,2025-07-10 16:21:17,67 Olympia Crossing,385 Helen Garden,37.18,completed
trip_212,driver_18,user_53,2025-07-10 13:02:57,2025-07-10 13:44:57,1068 Winter Highway,1147 Quesada Row,,completed
trip_213,driver_13,user_59,2025-07-10 19:14:52,2025-07-10 19:55:52,1038 Corona Avenue,1359 Battery Crosby Estate,37.2,completed
trip_214,driver_16,user_68,2025-07-10 01:33:21,2025-07-10 02:33:21,1049 Morgan Point,734 Eddy Pass,21.83,completed
trip_215,driver_18,user_67,2025-07-10 19:41:31,2025-07-10 20:28:31,325 Nueva Crossing,1251 Peters Drive,45.98,completed
trip_216,driver_7,user_46,2025-07-10 18:28:53,2025-07-10 18:40:53,1264 Severn Bridge,888 Carver Manor,5.81,completed
trip_217,driver_4,user_75,2025-07-10 04:51:43,2025-07-10 05:35:43,438 Dearborn Bypass,1397 Polaris Highway,42.53,completed
trip_218,driver_18,user_75,2025-07-10 02:35:37,2025-07-10 02:46:37,1317 Salmon Boulevard,842 Garden Grove,42.09,completed
trip_219,driver_19,user_66,2025-07-10 14:37:02,2025-07-10 15:05:02,1346 Meadowbrook Garden,,45.37,cancelled
trip_220,driver_18,user_62,2025-07-10 01:33:34,2025-07-10 02:10:34,1047 Ashbury Gardens,880 Granville Plaza,12.83,in_progress
trip_221,driver_7,user_62,2025-07-10 00:33:47,2025-07-10 01:20:47,1051 Cornwall Parkway,987 Willie B Kennedy Center,23.3,completed
trip_222,driver_4,user_65,2025-07-10 22:17:49,2025-07-10 23:08:49,905 Hawthorne Bypass,,7.49,completed
trip_223,driver_14,user_52,2025-07-10 02:54:57,2025-07-10 03:28:57,984 Owens Rapids,111 Alder Place,31.12,completed
trip_224,driver_9,user_74,2025-07-10 04:24:26,2025-07-10 05:08:26,1058 West Crystal Cove Hill,1120 Laidley Canyon,38.38,completed
trip_225,driver_1,user_61,2025-07-10 03:05:39,2025-07-10 03:14:39,914 Cleo Rand Motorway,385 Rosa Parks Annex,8.75,completed
trip_226,driver_9,user_62,2025-07-10 22:13:41,2025-07-10 22:59:41,290 Midway Crossing,491 Bruce Place,49.93,completed
trip_227,driver_17,user_47,2025-07-10 05:01:42,2025-07-10 05:24:42,286 Goettingen Road,363 Burrows Viaduct,23.06,completed
trip_228,driver_2,user_60,2025-07-10 01:46:28,2025-07-10 01:51:28,663 El Mirasol Road,959 Duncombe Gardens,32.08,completed
trip_229,driver_1,user_57,2025-07-10 04:44:50,2025-07-10 05:01:50,716 Kelloch Park,715 Wilmot Green,13.09,completed
trip_230,driver_7,user_69,2025-07-10 20:16:50,2025-07-10 21:05:50,1078 Millwright Cottage Access Pike,1179 Worth Crescent,43.12,completed
trip_231,driver_17,user_78,2025-07-10 08:54:25,2025-07-10 09:48:25,581 Williams Ranch,566 Vista Bridge,5.72,completed
trip_232,driver_8,user_57,2025-07-10 20:02:29,2025-07-10 20:53:29,1287 Ambrose Bierce Freeway,402 Charlton Mall,49.7,completed
trip_233,driver_7,user_61,2025-07-10 03:25:40,2025-07-10 04:02:40,502 Lori Heights,1334 Mccarthy Turnpike,8.62,completed
trip_234,driver_17,user_69,2025-07-10 21:45:27,2025-07-10 22:43:27,178 Wabash Walk,896 Potomac Route,27.43,completed
trip_235,driver_9,user_51,2025-07-10 06:31:34,2025-07-10 07:14:34,1264 Old Decatur Avenue,914 Laussat Highway,7.17,completed
trip_236,driver_19,user_56,2025-07-10 17:31:19,2025-07-10 17:37:19,178 D Green,,7.77,completed
trip_237,driver_18,user_46,2025-07-10 04:52:57,2025-07-10 05:37:57,1255 Weatherly Pine,418 Cleary Parkway,23.28,completed
trip_238,driver_5,user_64,2025-07-10 07:30:55,2025-07-10 07:42:55,844 Pfeiffer Run,447 Brooks Manor,12.9,completed
trip_239,driver_9,user_46,2025-07-10 11:58:08,2025-07-10 12:55:08,804 Gladys Mews,342 Merlin Street,8.13,completed
trip_240,driver_11,user_71,2025-07-10 12:23:25,2025-07-10 12:48:25,298 Hawkins Drive,654 Wayne Extension,44.09,completed
trip_241,driver_12,user_57,2025-07-10 15:45:54,2025-07-10 16:07:54,30 Aerial Green,350 Cerritos Avenue,20.96,completed
trip_242,driver_7,user_64,2025-07-10 17:25:27,2025-07-10 17:52:27,717 Edgewood Junction,404 Heron Place,49.71,completed
trip_243,driver_16,user_67,2025-07-10 19:00:43,2025-07-10 19:09:43,743 Santos Crossing,784 Bowling Green Point,42.29,completed
trip_244,driver_10,user_45,2025-07-10 10:41:13,2025-07-10 11:37:13,980 Higuera Park,222 Curtis Rapids,,cancelled
trip_245,driver_19,user_78,2025-07-10 16:14:25,2025-07-10 16:59:25,1178 Northpoint Square,416 Shaw Freeway,26.02,in_progress
trip_246,driver_2,user_64,2025-07-10 17:40:46,2025-07-10 17:59:46,1295 Byxbee Annex,1227 Somerset Drive,7.13,in_progress
trip_247,driver_8,user_69,2025-07-10 00:18:22,2025-07-10 00:41:22,39 Cora Station,1237 South Van Ness Bypass,5.31,completed
trip_248,driver_7,user_59,2025-07-10 19:08:00,2025-07-10 19:40:00,813 Stanford Heights Bypass,510 Turk Murphy Drive,19.02,completed
trip_249,driver_7,user_68,2025-07-10 19:59:05,2025-07-10 20:11:05,385 Sunview Heights,,34.43,completed
trip_250,driver_10,user_53,2025-07-10 14:14:00,2025-07-10 14:51:00,581 Duncan Motorway,367 Chumasero Heights,30.81,cancelled
trip_251,driver_2,user_48,2025-07-10 20:23:08,2025-07-10 20:41:08,840 Mary Teresa Pine,1228 Dawnview Crescent,30.98,completed
trip_252,driver_2,user_70,2025-07-10 08:38:20,2025-07-10 09:29:20,214 Hester Creek,626 Gardener Shore,13.42,in_progress
trip_253,driver_11,user_56,2025-07-10 04:57:15,2025-07-10 05:15:15,905 Vassar Road,967 Stern Grove Trail,27.66,completed
trip_254,driver_13,user_73,2025-07-10 12:25:06,2025-07-10 12:44:06,1315 Steuben Pike,353 Candlestick Cove Glen,44.65,completed
trip_255,driver_10,user_71,2025-07-10 12:00:23,2025-07-10 12:41:23,408 Tamalpais Estate,690 Dashiell Hammett Parkway,13.43,cancelled
trip_256,driver_20,user_56,2025-07-10 05:59:53,2025-07-10 06:40:53,1379 Powell Rapids,191 Lucky Gardens,12.93,completed
trip_257,driver_11,user_49,2025-07-10 15:33:37,2025-07-10 16:15:37,64 Walter U Lum Freeway,1357 Himmelmann Gardens,30.73,completed
trip_258,driver_12,user_66,2025-07-10 18:44:45,2025-07-10 19:23:45,465 Ludlow Place,322 Valmar Stravenue,39.61,completed
trip_259,driver_12,user_56,2025-07-10 19:22:41,2025-07-10 20:02:41,339 Congdon Junction,113 Ringold Lodge,21.94,in_progress
trip_260,driver_4,user_52,2025-07-10 20:45:28,2025-07-10 21:06:28,1160 Digby Row,,34.51,completed
trip_261,driver_13,user_56,2025-07-10 13:33:12,2025-07-10 14:00:12,445 Via Ferlinghetti Center,12 Seymour Manor,19.14,completed
trip_262,driver_10,user_45,2025-07-10 06:27:18,2025-07-10 06:39:18,905 Conservatory Viaduct,1073 Gardenside Place,,cancelled
trip_263,driver_7,user_71,2025-07-10 03:08:18,2025-07-10 03:17:18,741 Century Estate,1193 Townsend Ferry,42.86,completed
trip_264,driver_15,user_53,2025-07-10 10:50:18,2025-07-10 11:05:18,72 Townsend Park,847 Thomas Crossing,42.25,in_progress
trip_265,driver_1,user_65,2025-07-10 09:23:06,2025-07-10 10:16:06,1065 Brannan Motorway,162 Hardie Spur,,completed
trip_266,driver_17,user_56,2025-07-10 23:03:21,2025-07-10 23:51:21,467 Western Shore Crescent,528 Jackson Grove,36.31,completed
trip_267,driver_11,user_67,2025-07-10 18:38:51,2025-07-10 19:37:51,874 Drummond Freeway,469 Ross Gardens,45.93,completed
trip_268,driver_17,user_78,2025-07-10 11:28:56,2025-07-10 12:03:56,973 Fillmore Route,1212 Jessie Plaza,13.0,completed
trip_269,driver_7,user_47,2025-07-10 19:15:49,2025-07-10 19:51:49,1328 Monte Vista Heights,1217 Lessing Point,,in_progress
trip_270,driver_11,user_47,2025-07-10 00:14:45,2025-07-10 00:43:45,718 Rosa Parks Lake,1202 Arkansas Canyon,29.73,completed
trip_271,driver_12,user_70,2025-07-10 01:53:14,2025-07-10 02:30:14,698 Annapolis Lake,510 Orben Crossing,45.56,in_progress
trip_272,driver_17,user_78,2025-07-10 22:48:41,2025-07-10 23:35:41,568 Sequoia Walk,792 Winter Ferry,13.07,completed
trip_273,driver_3,user_72,2025-07-10 02:46:07,2025-07-10 03:01:07,665 Bocana Spur,555 Bennington Annex,5.66,cancelled
trip_274,driver_14,user_71,2025-07-10 23:27:15,2025-07-10 23:33:15,949 Fuente Highway,419 Elk Heights,41.77,completed
trip_275,driver_1,user_56,2025-07-10 01:12:24,2025-07-10 01:42:24,887 Newcomb Terrace,1240 Potomac Estate,43.51,completed
trip_276,driver_19,user_66,2025-07-10 11:28:47,2025-07-10 12:27:47,1088 Galvez Park,572 Golden Gate Garden,16.77,completed
trip_277,driver_15,user_45,2025-07-10 10:31:26,2025-07-10 10:40:26,1194 Palou Mews,565 Duncan Parkway,11.15,completed
trip_278,driver_16,user_66,2025-07-10 07:49:55,2025-07-10 08:03:55,415 Golden Circle,716 Taraval Alley,14.65,completed
trip_279,driver_11,user_60,2025-07-10 07:19:52,2025-07-10 07:46:52,,1247 Parsons Park,29.23,completed
trip_280,driver_17,user_61,2025-07-10 16:42:09,2025-07-10 17:16:09,964 Hagiwara Tea Garden Pine,630 Fort Mason Boulevard,,in_progress
trip_281,driver_2,user_67,2025-07-10 22:38:59,2025-07-10 23:16:59,512 Vienna Lane,147 Lane Creek,13.21,completed
trip_282,driver_4,user_76,2025-07-10 20:23:15,2025-07-10 21:02:15,741 Craut Parkway,10 Britton Field,40.69,completed
trip_283,driver_12,user_75,2025-07-10 13:59:59,2025-07-10 14:39:59,1263 Steiner Cove,873 Brice Street,33.35,completed
trip_284,driver_2,user_50,2025-07-10 17:48:15,2025-07-10 18:43:15,557 Varney Canyon,699 Moreland Garden,36.61,completed
trip_285,driver_18,user_45,2025-07-10 00:38:04,2025-07-10 01:19:04,247 Eagle Pass,339 Reposa Terrace,,in_progress
trip_286,driver_13,user_60,2025-07-10 04:08:05,2025-07-10 04:34:05,1216 Ash Drive,142 Vale Annex,45.94,completed
trip_287,driver_19,user_47,2025-07-10 01:51:24,2025-07-10 02:11:24,1259 Eddy Grove,349 Del Monte Square,39.11,completed
trip_288,driver_19,user_64,2025-07-10 12:21:34,2025-07-10 12:55:34,738 San Anselmo Lake,363 Hitchcock Plaza,5.89,completed
trip_289,driver_19,user_54,2025-07-10 08:14:10,2025-07-10 09:09:10,779 Southard Highway,248 Dogwood Rapids,40.46,completed
trip_290,driver_4,user_65,2025-07-10 04:47:32,2025-07-10 05:43:32,302 Freeman Viaduct,,,completed
trip_291,driver_17,user_78,2025-07-10 10:25:11,2025-07-10 11:25:11,17 Catherine Manor,387 Turk Heights,47.74,completed
trip_292,driver_4,user_65,2025-07-10 17:58:27,2025-07-10 18:20:27,83 Walter Trail,484 Langton Walk,,completed
trip_293,driver_4,user_64,2025-07-10 14:49:20,2025-07-10 15:07:20,1308 Ivy Path,728 Harlow Pine,,cancelled
trip_294,driver_19,user_71,2025-07-10 11:59:43,2025-07-10 12:51:43,406 Mission Hills,195 Brewster Green,23.76,completed
trip_295,driver_9,user_77,2025-07-10 05:53:26,2025-07-10 06:06:26,319 Venard Station,698 Rainey Mall,33.22,completed
trip_296,driver_2,user_66,2025-07-10 11:42:56,2025-07-10 12:19:56,1040 Sunbeam Station,1397 Wilde Glen,13.73,completed
trip_297,driver_16,user_46,2025-07-10 13:11:25,2025-07-10 14:11:25,739 Jules Road,1031 Grand View Trail,47.76,completed
trip_298,driver_7,user_72,2025-07-10 06:51:08,2025-07-10 07:28:08,1264 Ripley Point,514 Cortes Ranch,12.55,completed
trip_299,driver_6,user_69,2025-07-10 13:10:40,2025-07-10 13:37:40,913 Rockaway Lane,640 Gilbert Lake,11.01,completed
trip_300,driver_19,user_60,2025-07-10 14:01:25,2025-07-10 14:34:25,29 Trumbull Park,1232 Somerset Hills,46.76,completed
trip_301,driver_4,user_76,2025-07-10 21:04:49,2025-07-10 21:47:49,575 Wallen Hill,85 Williar Point,,completed
trip_302,driver_19,user_50,2025-07-10 17:24:11,2025-07-10 17:34:11,173 Mark Pine,1183 Mission Lodge,41.76,completed
trip_303,driver_8,user_59,2025-07-10 09:58:10,2025-07-10 10:33:10,319 Patterson Lane,1226 Rudden Mall,,cancelled
trip_304,driver_17,user_47,2025-07-10 22:36:30,2025-07-10 22:55:30,1005 Hamlin Glen,506 Coleridge Garden,38.85,completed
trip_305,driver_18,user_59,2025-07-10 14:30:41,2025-07-10 15:29:41,293 Knockash Creek,971 College Crossing,27.65,completed
trip_306,driver_10,user_51,2025-07-10 23:01:20,2025-07-10 23:57:20,1270 Bartol Bypass,22 Sheldon Lane,47.24,completed
trip_307,driver_10,user_78,2025-07-10 05:08:48,2025-07-10 05:26:48,201 Iris Park,,,completed
trip_308,driver_17,user_77,2025-07-10 09:17:00,2025-07-10 09:33:00,53 Marina Rapids,183 Anderson Extension,13.15,completed
trip_309,driver_16,user_71,2025-07-10 14:07:04,2025-07-10 14:50:04,1170 Newcomb Ferry,1068 Park Hill Spur,21.59,completed
trip_310,driver_14,user_68,2025-07-10 19:45:20,2025-07-10 20:44:20,348 Encinal Heights,97 Towerside Crossing,35.47,completed
trip_311,driver_10,user_76,2025-07-10 18:09:07,2025-07-10 18:40:07,99 Kennedy Bend,834 Rosenkranz Estate,46.23,completed
trip_312,driver_18,user_58,2025-07-10 15:53:11,2025-07-10 16:27:11,271 Pine Boulevard,996 Alta Boulevard,15.78,completed
trip_313,driver_13,user_56,2025-07-10 19:39:10,2025-07-10 19:51:10,609 Denslowe Center,1117 Willard Estate,19.64,completed
trip_314,driver_13,user_49,2025-07-10 23:41:14,2025-07-11 00:06:14,402 Gateview 1 Mall,915 Charlton Crossing,,in_progress
trip_315,driver_11,user_52,2025-07-10 22:14:14,2025-07-10 22:49:14,1382 Vasquez Mews,105 Alvord Hill,15.8,completed
trip_316,driver_3,user_63,2025-07-10 03:23:32,2025-07-10 03:36:32,1275 Post Ranch,,7.82,completed
trip_317,driver_14,user_71,2025-07-10 21:32:44,2025-07-10 22:00:44,210 Hare Stravenue,1027 Kaplan Extension,8.0,completed
trip_318,driver_20,user_72,2025-07-10 04:50:58,2025-07-10 04:56:58,1252 Second Square,1107 El Camino Del Mar Gardens,44.3,cancelled
trip_319,driver_2,user_59,2025-07-10 15:55:46,2025-07-10 16:23:46,425 Codman Canyon,820 Saint George Grove,23.77,completed
trip_320,driver_2,user_76,2025-07-10 21:39:46,2025-07-10 22:25:46,529 Duboce Expressway,339 Pomona Avenue,17.0,completed
trip_321,driver_17,user_69,2025-07-10 08:58:24,2025-07-10 09:31:24,556 Mayflower Mall,517 Adam Stravenue,41.39,completed
trip_322,driver_16,user_47,2025-07-10 02:09:13,2025-07-10 02:54:13,1242 Stanyan Expressway,667 Talbert Hill,37.68,cancelled
trip_323,driver_20,user_62,2025-07-09 23:46:10,2025-07-09 23:56:10,191 Hayes Spur,570 Newman Rapids,34.94,completed
trip_324,driver_10,user_49,2025-07-10 02:21:22,2025-07-10 02:50:22,,,6.51,completed
trip_325,driver_11,user_53,2025-07-10 07:12:24,2025-07-10 07:55:24,978 Riverton Boulevard,575 Franklin Freeway,40.5,completed
trip_326,driver_13,user_66,2025-07-10 07:12:03,2025-07-10 07:52:03,1312 Franklin Lodge,358 Felton Loop,,completed
trip_327,driver_18,user_67,2025-07-10 18:27:56,2025-07-10 19:10:56,188 Harry Park,849 Middle Point Canyon,20.48,completed
trip_328,driver_5,user_76,2025-07-10 05:37:00,2025-07-10 05:56:00,526 Oak Access Glen,483 Jakey Bypass,36.79,completed
trip_329,driver_15,user_72,2025-07-10 04:09:49,2025-07-10 04:20:49,238 Dunshee Canyon,428 Saint Louis Crossing,28.8,completed
trip_330,driver_4,user_45,2025-07-10 16:34:27,2025-07-10 17:20:27,87 Incinerator Arcade,,10.09,completed
trip_331,driver_4,user_51,2025-07-10 06:57:16,2025-07-10 07:25:16,287 Red Leaf Center,1020 Michigan Lane,24.28,completed
trip_332,driver_2,user_74,2025-07-10 15:04:56,2025-07-10 15:30:56,1051 Brompton Bend,884 Bigelow Pass,,completed
trip_333,driver_20,user_54,2025-07-10 11:22:44,2025-07-10 11:32:44,44 Junior Ranch,785 Giants Lane,,in_progress
trip_334,driver_4,user_52,2025-07-10 19:27:59,2025-07-10 19:52:59,104 Sturgeon Road,295 Santa Paula Motorway,29.95,completed
trip_335,driver_8,user_56,2025-07-10 07:10:32,2025-07-10 07:15:32,135 De Boom Cove,1373 Farnum Garden,,completed
trip_336,driver_3,user_57,2025-07-10 18:56:52,2025-07-10 19:43:52,759 Fowler Lane,,8.9,completed
trip_337,driver_12,user_54,2025-07-10 15:12:00,2025-07-10 15:37:00,1287 Osceola Hill,555 Wallace Path,48.73,completed
trip_338,driver_4,user_75,2025-07-10 15:05:35,2025-07-10 15:15:35,939 Cleary Court,73 Bengal Creek,42.06,completed
trip_339,driver_7,user_54,2025-07-10 02:22:55,2025-07-10 02:35:55,523 Gorgas Road,905 Quintara Gardens,17.78,completed
trip_340,driver_11,user_54,2025-07-10 23:02:54,2025-07-10 23:57:54,1170 Peralta Terrace,475 Grote Spur,,completed
trip_341,driver_19,user_67,2025-07-10 19:04:06,2025-07-10 19:33:06,521 Laskie Boulevard,1098 Moss Extension,30.53,completed
trip_342,driver_11,user_78,2025-07-10 05:49:39,2025-07-10 06:48:39,502 Hegal Freeway,,,cancelled
trip_343,driver_2,user_61,2025-07-10 07:10:37,2025-07-10 07:48:37,794 Ophir Ferry,1144 Otega Crescent,12.6,completed
trip_344,driver_12,user_67,2025-07-10 05:31:11,2025-07-10 06:24:11,1210 Gould Pine,833 Yerba Buena Place,38.39,completed
trip_345,driver_14,user_69,2025-07-10 21:36:25,2025-07-10 22:30:25,1068 Athens Walk,317 Central Plaza,19.53,completed
trip_346,driver_6,user_72,2025-07-10 21:19:57,2025-07-10 21:57:57,748 Emma Glen,816 Shipley Alley,,cancelled
trip_347,driver_7,user_51,2025-07-10 09:42:10,2025-07-10 09:49:10,473 Foerster Shore,113 Jefferson Extension,27.67,cancelled
trip_348,driver_5,user_70,2025-07-10 05:01:20,2025-07-10 05:32:20,73 Dorchester Ranch,1276 Oakdale Stravenue,46.96,completed
trip_349,driver_16,user_73,2025-07-10 18:57:50,2025-07-10 19:26:50,145 Agua Green,88 Coralino Hills,27.01,in_progress
trip_350,driver_16,user_61,2025-07-10 02:22:43,2025-07-10 03:05:43,1367 Krausgrill Route,54 Mason Garden,,completed
trip_351,driver_10,user_49,2025-07-10 02:39:18,2025-07-10 02:56:18,621 Martha Loop,1342 Cabrillo Trace,37.19,completed
trip_352,driver_11,user_74,2025-07-10 21:54:44,2025-07-10 21:59:44,840 Bayview Annex,315 Hancock Lane,,completed
trip_353,driver_8,user_57,2025-07-10 20:59:09,2025-07-10 21:31:09,906 Livingston Stravenue,537 Exchange Boulevard,,completed
trip_354,driver_2,user_59,2025-07-09 23:59:49,2025-07-10 00:41:49,1014 Sherwood Rapids,1358 Timothy Pflueger Bayou,,cancelled
trip_355,driver_2,user_52,2025-07-10 03:16:54,2025-07-10 04:15:54,544 Friendship Shore,1164 Stoneybrook Hills,34.9,in_progress
trip_356,driver_10,user_63,2025-07-10 12:25:21,2025-07-10 13:22:21,783 Vallejo Point,953 Page Point,45.9,completed
trip_357,driver_18,user_73,2025-07-10 10:52:34,2025-07-10 11:52:34,854 West Crystal Cove Bridge,783 Santa Monica Trail,20.79,completed
trip_358,driver_13,user_49,2025-07-10 05:25:45,2025-07-10 05:42:45,790 Prescott Point,1251 Toll Plaza Tunnel Ferry,22.87,completed
trip_359,driver_7,user_69,2025-07-10 04:55:46,2025-07-10 05:03:46,574 Avalon Rapids,1217 Alta Mar Street,41.08,in_progress
trip_360,driver_15,user_63,2025-07-10 11:56:43,2025-07-10 12:39:43,65 Nebraska Road,669 Greenwich Junction,45.69,completed
trip_361,driver_8,user_60,2025-07-10 09:31:11,2025-07-10 09:58:11,382 Woodhaven Bend,1076 Jackson Lake,44.75,completed
trip_362,driver_9,user_74,2025-07-10 19:04:11,2025-07-10 19:22:11,485 East Boulevard,954 Deems Motorway,23.6,completed
trip_363,driver_3,user_77,2025-07-10 11:26:14,2025-07-10 12:02:14,702 Cortland Mews,976 Paramount Street,21.96,completed
trip_364,driver_20,user_59,2025-07-10 21:57:13,2025-07-10 22:08:13,129 Pixley Run,343 Globe Pike,15.52,completed
trip_365,driver_4,user_70,2025-07-10 23:26:16,2025-07-10 23:31:16,631 Tulane Bypass,1177 Cosmo Hills,,in_progress
trip_366,driver_5,user_71,2025-07-10 21:34:06,2025-07-10 22:29:06,392 Seminole Field,95 Custer Loop,34.79,completed
trip_367,driver_12,user_65,2025-07-10 06:05:26,2025-07-10 06:40:26,,,41.34,completed
trip_368,driver_6,user_51,2025-07-10 21:35:56,2025-07-10 22:02:56,586 Ada Terrace,231 Bronte Mall,28.88,completed
trip_369,driver_20,user_53,2025-07-10 14:01:02,2025-07-10 14:18:02,1053 Healy Bypass,627 Blanche Shore,,in_progress
trip_370,driver_20,user_45,2025-07-10 10:44:22,2025-07-10 11:39:22,1239 Hahn Center,95 Foerster Row,39.31,completed
trip_371,driver_2,user_54,2025-07-10 15:44:56,2025-07-10 16:28:56,,1144 Venard Walk,12.21,completed
trip_372,driver_17,user_45,2025-07-10 16:25:08,2025-07-10 17:23:08,1355 Rosemary Field,647 King Expressway,32.07,completed
trip_373,driver_8,user_55,2025-07-10 05:41:15,2025-07-10 05:51:15,1141 Greely Viaduct,1116 Forest View Highway,,cancelled
trip_374,driver_8,user_53,2025-07-10 12:21:27,2025-07-10 12:56:27,1249 Claremont Station,1200 Roemer Rapids,13.87,completed
trip_375,driver_13,user_68,2025-07-10 03:33:31,2025-07-10 04:27:31,231 Las Villas Station,1127 Tehama Spur,,completed
trip_376,driver_8,user_75,2025-07-10 17:34:36,2025-07-10 18:22:36,582 Urbano Creek,917 Exchange Creek,,cancelled
trip_377,driver_19,user_62,2025-07-10 13:55:31,2025-07-10 14:06:31,28 Tucker Bayou,98 Lobos Row,24.77,completed
trip_378,driver_16,user_67,2025-07-09 23:49:59,2025-07-10 00:32:59,611 Avenue N Heights,1233 Holly Glen,,in_progress
trip_379,driver_11,user_61,2025-07-10 18:58:11,2025-07-10 19:38:11,1136 Hussey Lodge,444 Texas Point,34.72,completed
trip_380,driver_3,user_64,2025-07-10 11:45:26,2025-07-10 12:14:26,1073 Gibbon Arcade,1136 Broadmoor Crescent,23.74,completed
